osm_edge_id,physical_edge_id,directed_edge_count,road_name,road_class,length_m,length_m_for_density,traffic_lanes_estimated,traffic_lanes_source,traffic_speed_estimated_kmh,traffic_speed_estimate_source,traffic_speed_08_09_kmh,traffic_speed_daily_avg_kmh,traffic_speed_used_kmh,traffic_speed_source,traffic_lanes_avg,traffic_lanes_max,topis_link_count,topis_record_count,estimated_traffic_volume,inverse_speed_risk,crosswalk_count,crosswalk_weight,traffic_signal_count,traffic_signal_weight,nearest_crosswalk_distance_m,nearest_signal_distance_m,crosswalk_count_per_100m,traffic_signal_count_per_100m,child_facility_count_300m,child_facility_count_300m_capped,road_6lane_or_traffic_weight,child_facility_weight,final_local_method_weight,pedestrian_accident_hybrid_weight,local_method_risk_index,local_method_safety_index,local_method_risk_decile,geometry_wkt
10175378228_4619715216_0,10175378228_4619715216_0,2,봉천로13나길,residential,31.61789116609972,31.61789116609972,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.933263 37.490293, 126.933612 37.490355)"
10177838813_10177838815_0,10177838813_10177838815_0,2,,service,96.5207809752152,96.5207809752152,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.927196 37.490919, 126.926387 37.490854, 126.926339 37.490635)"
10177838813_13612085386_0,10177838813_13612085386_0,1,보라매로,secondary,149.53477937130558,149.53477937130558,2.67,topis_observed,18.52,topis_observed,18.52030303030303,19.767228535353535,18.52030303030303,weekday_08_09,2.6666666666666665,3.0,3.0,66.0,512.64,0.05399568034557235,1,1.0,1,1.0,3.841,4.878,0.6687407466037907,0.6687407466037907,4.0,4.0,1.9809999999999999,1.019,2.018639,2.0,9.475017118852968,-9.475017118852968,10,"LINESTRING (126.927196 37.490919, 126.927299 37.490685, 126.927577 37.490104, 126.927772 37.489655)"
10177838813_436858758_0,10177838813_436858758_0,1,보라매로,secondary,44.921344818337715,44.921344818337715,2.67,topis_observed,18.52,topis_observed,18.52030303030303,19.767228535353535,18.52030303030303,weekday_08_09,2.6666666666666665,3.0,3.0,66.0,512.64,0.05399568034557235,1,1.0,1,1.0,3.469,5.4,2.226113229788663,2.226113229788663,3.0,3.0,1.9809999999999999,1.019,2.018639,1.0,15.334382448821058,-15.334382448821058,10,"LINESTRING (126.927029 37.491301, 126.927196 37.490919)"
10177838815_10177874221_0,10177838815_10177874221_0,2,,service,38.68929180257855,38.68929180257855,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.926339 37.490635, 126.9263 37.490681, 126.925942 37.490748)"
10177838815_10177874225_0,10177838815_10177874225_0,2,,service,19.982756120069283,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.926339 37.490635, 126.92629 37.490459)"
10177838815_13612085382_0,10177838815_13612085382_0,2,,service,132.66620511830897,132.66620511830897,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,1.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.926339 37.490635, 126.926964 37.490522, 126.927028 37.490278, 126.926863 37.489863)"
10177838816_10177874221_0,10177838816_10177874221_0,2,,service,14.201464694721107,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.925785 37.490778, 126.925942 37.490748)"
10177874221_10177874223_0,10177874221_10177874223_0,2,,service,86.64574314621521,86.64574314621521,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.925942 37.490748, 126.926164 37.491204, 126.926005 37.491466)"
10177874223_436858758_0,10177874223_436858758_0,2,보라매로3길,service,97.9983288290927,97.9983288290927,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,1,1.0,0,0.0,1.491,0.0,1.020425564342002,0.0,3.0,3.0,1.0,1.019,1.019,2.0,0.7986653307715909,-0.7986653307715909,8,"LINESTRING (126.927029 37.491301, 126.926788 37.491244, 126.926381 37.491404, 126.926157 37.491492, 126.926005 37.491466)"
10177874223_4409260171_0,10177874223_4409260171_0,2,보라매로3길,residential,44.07729324113302,44.07729324113302,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,3,3.0,0,0.0,71.97,0.0,6.806225562871891,0.0,1.0,1.0,1.0,1.019,1.019,0.0,4.574908425399993,-4.574908425399993,9,"LINESTRING (126.92551 37.491515, 126.9259 37.491471, 126.926005 37.491466)"
10177874225_13612085403_0,10177874225_13612085403_0,2,,service,63.37896372945175,63.37896372945175,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.92629 37.490459, 126.926172 37.490473, 126.926066 37.490005)"
10177874225_13612085404_0,10177874225_13612085404_0,2,,service,61.18959674302068,61.18959674302068,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.92629 37.490459, 126.926362 37.490449, 126.926233 37.489969)"
10177874226_13011366449_0,10177874226_13011366449_0,1,봉천로,primary,55.76330681773062,55.76330681773062,4.36,topis_observed,24.57,topis_observed,24.571404958677686,25.764834710743802,24.571404958677686,weekday_08_09,4.363636363636363,6.0,11.0,242.0,1962.0,0.0407000407000407,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.9809999999999999,1.019,2.018639,0.0,7.614363598932646,-7.614363598932646,10,"LINESTRING (126.926822 37.489759, 126.92621 37.489883)"
10177874226_13612085404_0,10177874226_13612085404_0,2,,service,9.757648823132211,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.92621 37.489883, 126.926233 37.489969)"
10177874226_2108394099_0,10177874226_2108394099_0,1,봉천로,primary,14.869987431592751,20.0,4.36,topis_observed,24.57,topis_observed,24.571404958677686,25.764834710743802,24.571404958677686,weekday_08_09,4.363636363636363,6.0,11.0,242.0,1962.0,0.0407000407000407,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9809999999999999,1.019,2.018639,0.0,7.614363598932646,-7.614363598932646,10,"LINESTRING (126.92621 37.489883, 126.926045 37.489912)"
10177874230_13011366447_0,10177874230_13011366447_0,1,봉천로,primary,46.75711852196952,46.75711852196952,4.36,topis_observed,24.57,topis_observed,24.571404958677686,25.764834710743802,24.571404958677686,weekday_08_09,4.363636363636363,6.0,11.0,242.0,1962.0,0.0407000407000407,2,2.0,2,2.0,23.641,31.571,4.2774235522239685,4.2774235522239685,2.0,2.0,1.9809999999999999,1.019,2.018639,0.0,25.587349712061933,-25.587349712061933,10,"LINESTRING (126.924837 37.490041, 126.924626 37.490047, 126.924307 37.490054)"
10185355702_10185355704_0,10185355702_10185355704_0,2,,service,91.05272022335996,91.05272022335996,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.93908 37.468388, 126.939094 37.467943, 126.939311 37.467611)"
10185355702_2834984775_0,10185355702_2834984775_0,1,대학7길,residential,27.867910379955347,27.867910379955347,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.93908 37.468388, 126.938765 37.4684)"
10185355702_2841340183_0,10185355702_2841340183_0,1,대학7길,residential,49.14632359975222,49.14632359975222,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.939627 37.468448, 126.939265 37.468381, 126.93908 37.468388)"
10216741666_10216741670_0,10216741666_10216741670_0,2,,service,45.405108138046934,45.405108138046934,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,1,1.0,0,0.0,1.815,0.0,2.2023953713746494,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.7647564617746783,-1.7647564617746783,9,"LINESTRING (126.982793 37.472103, 126.982645 37.472031, 126.982332 37.471924)"
10216741666_11408638267_0,10216741666_11408638267_0,1,과천대로,primary,18.710094929346948,20.0,5.0,topis_observed,18.13,topis_observed,18.127727272727274,23.864166666666666,18.127727272727274,weekday_08_09,5.0,5.0,1.0,22.0,2250.0,0.05515719801434087,1,1.0,0,0.0,34.336,0.0,5.0,0.0,0.0,0.0,1.9809999999999999,1.0,1.9809999999999999,0.0,21.18611735282889,-21.18611735282889,10,"LINESTRING (126.982723 37.472262, 126.982793 37.472103)"
10216741666_4819734414_0,10216741666_4819734414_0,1,과천대로,primary,4.459753263534916,20.0,5.0,topis_observed,18.13,topis_observed,18.127727272727274,23.864166666666666,18.127727272727274,weekday_08_09,5.0,5.0,1.0,22.0,2250.0,0.05515719801434087,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9809999999999999,1.0,1.9809999999999999,0.0,12.016373826261527,-12.016373826261527,10,"LINESTRING (126.982793 37.472103, 126.982812 37.472066)"
10216741668_10216741670_0,10216741668_10216741670_0,1,,service,26.80041352167767,26.80041352167767,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.307343578050236,1.307343578050236,3,"LINESTRING (126.982332 37.471924, 126.982092 37.471844, 126.982108 37.471812)"
10216741669_10216741670_0,10216741669_10216741670_0,1,,service,21.631643369797985,21.631643369797985,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.307343578050236,1.307343578050236,3,"LINESTRING (126.982416 37.471741, 126.982332 37.471924)"
10221142052_10221142053_0,10221142052_10221142053_0,2,,service,47.46524056222429,47.46524056222429,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.942676 37.490256, 126.942822 37.490667)"
10221142052_2824730008_0,10221142052_2824730008_0,2,국회단지22길,service,28.0586194176249,28.0586194176249,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.94237 37.490327, 126.942676 37.490256)"
10221142052_2824730028_0,10221142052_2824730028_0,2,국회단지22길,service,54.26318719366206,54.26318719366206,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.943266 37.490118, 126.942676 37.490256)"
10221142053_2824729298_0,10221142053_2824729298_0,2,,service,98.4935348083544,98.4935348083544,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.943579 37.490041, 126.943398 37.490311, 126.942962 37.49057, 126.942822 37.490667)"
10221142053_2824730047_0,10221142053_2824730047_0,2,,service,31.812463268298888,31.812463268298888,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.942551 37.490856, 126.942822 37.490667)"
10222189053_10702457373_0,10222189053_10702457373_0,1,관악로37길,service,99.66294634392631,99.66294634392631,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.955443 37.487636, 126.955553 37.48731, 126.955604 37.48722, 126.955648 37.487154, 126.955704 37.487114, 126.955773 37.487076, 126.955933 37.48702, 126.956082 37.486994)"
10222189053_2161099524_0,10222189053_2161099524_0,2,은천로39길,residential,66.39670131726629,66.39670131726629,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.955194 37.488172, 126.955319 37.488048, 126.9554 37.487945, 126.955447 37.487828, 126.955457 37.487758, 126.955443 37.487636)"
10222189053_2161099549_0,10222189053_2161099549_0,2,은천로39길,residential,65.82969282612011,65.82969282612011,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,2.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.95523 37.487075, 126.955241 37.487214, 126.955315 37.487396, 126.955405 37.487529, 126.955443 37.487636)"
10222189055_10222189056_0,10222189055_10222189056_0,2,관악로29길,service,6.880544486084546,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.955211 37.486739, 126.955287 37.486726)"
10222189055_2161099549_0,10222189055_2161099549_0,2,은천로39길,residential,37.41225093565912,37.41225093565912,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.95523 37.487075, 126.955211 37.486739)"
10222189055_2161099569_0,10222189055_2161099569_0,2,은천로39길,residential,7.963501900186604,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.955197 37.486668, 126.955211 37.486739)"
10222189056_10702457370_0,10222189056_10702457370_0,2,관악로29길,service,45.9683705569517,45.9683705569517,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.955287 37.486726, 126.955798 37.486643)"
10222189056_2161099595_0,10222189056_2161099595_0,2,은천로41길,service,47.65963476438664,47.65963476438664,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.955644 37.486461, 126.955299 37.486613, 126.955281 37.486671, 126.955282 37.486709, 126.955287 37.486726)"
10222189068_10222189069_0,10222189068_10222189069_0,2,관악로,primary,19.77495661527071,20.0,3.62,topis_observed,21.32,topis_observed,21.31880681818182,24.636245265151516,21.31880681818182,weekday_08_09,3.625,5.0,8.0,176.0,1629.0,0.04690431519699812,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.9809999999999999,1.019,2.018639,0.166667,6.811133342052467,-6.811133342052467,10,"LINESTRING (126.955982 37.485386, 126.955871 37.485258, 126.955855 37.48524)"
10222189068_2824756423_0,10222189068_2824756423_0,2,관악로28길,service,107.95204938835062,107.95204938835062,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,2,2.0,1,1.0,2.496,8.287,1.8526744154760115,0.9263372077380058,8.0,6.0,1.0,1.019,1.019,0.291667,3.7308745866855504,-3.7308745866855504,9,"LINESTRING (126.957182 37.485259, 126.956196 37.485306, 126.955982 37.485386)"
10222189068_436867658_0,10222189068_436867658_0,2,관악로,primary,33.181437449962964,33.181437449962964,3.62,topis_observed,21.32,topis_observed,21.31880681818182,24.636245265151516,21.31880681818182,weekday_08_09,3.625,5.0,8.0,176.0,1629.0,0.04690431519699812,1,1.0,1,1.0,0.444,14.859,3.0137332100454746,3.0137332100454746,5.0,5.0,1.9809999999999999,1.019,2.018639,0.5,21.897390712900876,-21.897390712900876,10,"LINESTRING (126.956201 37.485628, 126.955982 37.485386)"
10222189069_2824756389_0,10222189069_2824756389_0,2,관악로,primary,87.82162321382278,87.82162321382278,3.62,topis_observed,21.32,topis_observed,21.31880681818182,24.636245265151516,21.31880681818182,weekday_08_09,3.625,5.0,8.0,176.0,1629.0,0.04690431519699812,1,1.0,0,0.0,19.245,0.0,1.1386717341414432,0.0,4.0,4.0,1.9809999999999999,1.019,2.018639,1.0,11.270217209092465,-11.270217209092465,10,"LINESTRING (126.955297 37.484586, 126.955855 37.48524)"
10222189069_4619506590_0,10222189069_4619506590_0,2,관악로,service,92.74558354324706,92.74558354324706,3.62,topis_observed,21.32,topis_observed,21.31880681818182,24.636245265151516,21.31880681818182,weekday_08_09,3.625,5.0,8.0,176.0,108.6,0.04690431519699812,1,1.0,0,0.0,1.82,0.0,1.0782184571987756,0.0,5.0,5.0,1.0,1.019,1.019,1.0,2.1407508522385315,-2.1407508522385315,9,"LINESTRING (126.956044 37.484535, 126.956092 37.484689, 126.956158 37.484802, 126.956094 37.48513, 126.955855 37.48524)"
10287371032_10287371034_0,10287371032_10287371034_0,2,낙성대역4길,residential,67.87812367008839,67.87812367008839,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.961313 37.475906, 126.961261 37.475758, 126.961014 37.475346)"
10287371032_4196311091_0,10287371032_4196311091_0,2,낙성대역길,service,82.47741393503605,82.47741393503605,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.960727 37.475437, 126.960818 37.475585, 126.960998 37.475878, 126.961313 37.475906)"
10287371032_7474223642_0,10287371032_7474223642_0,2,낙성대역길,service,8.758363153887135,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.961412 37.475915, 126.961313 37.475906)"
10287371034_2876976270_0,10287371034_2876976270_0,2,낙성대역4길,residential,30.29194155000919,30.29194155000919,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.961332 37.475244, 126.961014 37.475346)"
10287371034_4196311091_0,10287371034_4196311091_0,2,낙성대역4길,residential,27.256964427782467,27.256964427782467,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,4,"LINESTRING (126.960727 37.475437, 126.961014 37.475346)"
10316129131_10316129133_0,10316129131_10316129133_0,2,,service,33.32609461710182,33.32609461710182,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.931733 37.492756, 126.931823 37.492772, 126.932097 37.492707)"
10316129131_10316129189_0,10316129131_10316129189_0,2,당곡6나길,service,25.13740387438677,25.13740387438677,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.931733 37.492756, 126.931764 37.492691, 126.931767 37.49264, 126.931753 37.49258, 126.931722 37.492544)"
10316129131_4619723954_0,10316129131_4619723954_0,2,당곡6나길,service,37.279917280478344,37.279917280478344,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.931536 37.493052, 126.931606 37.492974, 126.931733 37.492756)"
10316129189_10316129191_0,10316129189_10316129191_0,2,,service,22.89132746149437,22.89132746149437,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.931722 37.492544, 126.931756 37.49253, 126.931967 37.492478)"
10316129189_2824705981_0,10316129189_2824705981_0,2,당곡6나길,service,23.183033940465872,23.183033940465872,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.931523 37.492409, 126.931695 37.492513, 126.931722 37.492544)"
