osm_edge_id,physical_edge_id,directed_edge_count,road_name,road_class,admin_dong,length_m,length_m_for_density,traffic_lanes_estimated,traffic_lanes_source,traffic_speed_estimated_kmh,traffic_speed_estimate_source,traffic_speed_08_09_kmh,traffic_speed_daily_avg_kmh,traffic_speed_used_kmh,traffic_speed_source,traffic_lanes_avg,traffic_lanes_max,topis_link_count,topis_record_count,estimated_traffic_volume,inverse_speed_risk,crosswalk_count,crosswalk_weight,traffic_signal_count,traffic_signal_weight,crosswalk_count_per_100m,crosswalk_weight_per_100m,traffic_signal_count_per_100m,traffic_signal_weight_per_100m,is_school_zone,child_facility_count_300m,elderly_medical_facility_count_300m,child_facility_count_300m_capped,elderly_medical_facility_count_300m_capped,schoolzone_overlap_length_m,schoolzone_overlap_share,child_living_population_ratio,elderly_living_population_ratio,vulnerable_living_population_ratio,road_6lane_or_traffic_weight,vulnerable_population_weight,vulnerable_facility_weight,final_local_method_weight,pedestrian_accident_hybrid_weight,local_method_risk_index,local_method_safety_index,local_method_risk_decile,geometry_wkt
13586454938_1789842829_0,13586454938_1789842829_0,2,,residential,,316.5768209670843,316.5768209670843,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,0.0,1.5830845516124021,-1.5830845516124021,8,"LINESTRING (126.957084 37.459184, 126.957686 37.459573, 126.957748 37.459613, 126.95845 37.460067, 126.95851 37.460105, 126.959095 37.460818, 126.958841 37.461316)"
13592772111_13592772113_0,13592772111_13592772113_0,1,봉천로23나길,service,,26.714182578748304,26.714182578748304,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-3.115745856953875,3.115745856953875,2,"LINESTRING (126.938287 37.486856, 126.938588 37.48683)"
13592772111_2824731186_0,13592772111_2824731186_0,1,봉천로23나길,service,,13.813644528212073,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-3.6131711507644253,3.6131711507644253,1,"LINESTRING (126.938131 37.486868, 126.938287 37.486856)"
13592772112_13592772113_0,13592772112_13592772113_0,2,,service,,51.118444427756344,51.118444427756344,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.4370038499741593,2.4370038499741593,4,"LINESTRING (126.938707 37.48728, 126.938588 37.48683)"
13592772112_13592772114_0,13592772112_13592772114_0,2,,service,,36.73630538834548,36.73630538834548,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.8099834729102926,2.8099834729102926,3,"LINESTRING (126.938707 37.48728, 126.938803 37.487602)"
13592772113_2824730053_0,13592772113_2824730053_0,1,봉천로23나길,service,,35.66572209606359,35.66572209606359,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-2.8404646368397914,2.8404646368397914,3,"LINESTRING (126.938588 37.48683, 126.93899 37.486797)"
13612085386_436858756_0,13612085386_436858756_0,1,보라매로,secondary,,28.920717223758185,28.920717223758185,2.67,topis_observed,18.52,topis_observed,18.52030303030303,19.767228535353535,18.52030303030303,weekday_08_09,2.6666666666666665,3.0,3.0,66.0,512.64,0.05399568034557235,3,1.166667,4,1.333333,8.0,4.034018212527559,8.0,4.6103040587965625,0,4.0,0.0,4.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,1.333333,32.68787235960754,-32.68787235960754,10,"LINESTRING (126.927772 37.489655, 126.927822 37.48954, 126.927938 37.489436)"
13612085387_436858756_0,13612085387_436858756_0,1,보라매로,secondary,,18.263968254987773,20.0,2.67,topis_observed,18.52,topis_observed,18.52030303030303,19.767228535353535,18.52030303030303,weekday_08_09,2.6666666666666665,3.0,3.0,66.0,512.64,0.05399568034557235,1,0.166667,4,1.333333,5.0,0.8333349999999999,8.0,6.666665000000001,0,4.0,0.0,4.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.333333,27.425748266842884,-27.425748266842884,10,"LINESTRING (126.927938 37.489436, 126.927951 37.48954, 126.927925 37.489596)"
13612085387_8549540848_0,13612085387_8549540848_0,1,보라매로,secondary,,58.26850425770419,58.26850425770419,2.67,topis_observed,18.52,topis_observed,18.52030303030303,19.767228535353535,18.52030303030303,weekday_08_09,2.6666666666666665,3.0,3.0,66.0,512.64,0.05399568034557235,1,0.25,2,1.0,1.7161930149730613,0.42904825374326533,3.4323860299461226,1.7161930149730613,0,4.0,0.0,4.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,17.70667224572892,-17.70667224572892,10,"LINESTRING (126.927925 37.489596, 126.927782 37.48991, 126.9277 37.490089)"
13612085392_2824706947_0,13612085392_2824706947_0,2,당곡길,residential,,11.594522254932363,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-3.3160307438553316,3.3160307438553316,1,"LINESTRING (126.92872 37.489138, 126.928756 37.489238)"
13612085392_2824706972_0,13612085392_2824706972_0,2,당곡길,residential,,8.223839281552046,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-3.500127556496703,3.500127556496703,1,"LINESTRING (126.928782 37.489309, 126.928756 37.489238)"
13612085395_2824705994_0,13612085395_2824705994_0,2,봉천로13길,residential,,12.177391629752693,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,1,0.25,1,0.25,5.0,1.25,5.0,1.25,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,7.8493170830326005,-7.8493170830326005,9,"LINESTRING (126.929895 37.488615, 126.929964 37.48871)"
13612085395_8481308372_0,13612085395_8481308372_0,2,봉천로13길,residential,,7.117151563107926,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,1,0.25,0.0,0.0,5.0,1.25,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,2.12797929514094,-2.12797929514094,8,"LINESTRING (126.930004 37.488765, 126.929964 37.48871)"
13612085397_8481308375_0,13612085397_8481308375_0,2,봉천로17길,service,,7.4037459914568515,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-3.9542958142707496,3.9542958142707496,1,"LINESTRING (126.931806 37.487964, 126.931761 37.487908)"
13612085399_8481308378_0,13612085399_8481308378_0,2,봉천로21길,residential,,8.696102042508343,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,1,0.166667,0,0.0,5.0,0.8333349999999999,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,1.4718224311715922,-1.4718224311715922,8,"LINESTRING (126.934203 37.486898, 126.934158 37.486828)"
13612085403_2108394099_0,13612085403_2108394099_0,2,,service,,10.451092323811165,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,1,0.25,0,0.0,5.0,1.25,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,1.6608420887776316,-1.6608420887776316,8,"LINESTRING (126.926045 37.489912, 126.926066 37.490005)"
13612085406_1835093844_0,13612085406_1835093844_0,2,남부순환로,residential,,14.193450679016118,20.0,3.9,topis_observed,24.36,topis_observed,24.35756818181818,26.15069696969697,24.35756818181818,weekday_08_09,3.9,5.0,20.0,440.0,312.0,0.041050903119868636,1,0.125,1,0.25,5.0,0.625,5.0,1.25,1,3.0,0.0,3.0,0.0,14.193450679016118,1.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,16.523830598898343,-16.523830598898343,10,"LINESTRING (126.941164 37.48363, 126.94108 37.483521)"
13612085406_3430063002_0,13612085406_3430063002_0,2,남부순환로,residential,,5.715838318059563,20.0,3.9,topis_observed,24.36,topis_observed,24.35756818181818,26.15069696969697,24.35756818181818,weekday_08_09,3.9,5.0,20.0,440.0,312.0,0.041050903119868636,0,0.0,1,0.25,0.0,0.0,5.0,1.25,1,3.0,0.0,3.0,0.0,5.715838318059563,1.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,6.5443609217516086,-6.5443609217516086,9,"LINESTRING (126.941047 37.483478, 126.94108 37.483521)"
13612085407_1835093842_0,13612085407_1835093842_0,2,남부순환로,residential,,15.696529827015267,20.0,3.9,topis_observed,24.36,topis_observed,24.35756818181818,26.15069696969697,24.35756818181818,weekday_08_09,3.9,5.0,20.0,440.0,312.0,0.041050903119868636,1,0.125,1,0.25,5.0,0.625,5.0,1.25,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,16.653680870400343,-16.653680870400343,10,"LINESTRING (126.939747 37.48424, 126.939656 37.484119)"
13612085407_3430063003_0,13612085407_3430063003_0,2,남부순환로,residential,,3.575892236762816,20.0,3.9,topis_observed,24.36,topis_observed,24.35756818181818,26.15069696969697,24.35756818181818,weekday_08_09,3.9,5.0,20.0,440.0,312.0,0.041050903119868636,0,0.0,1,0.25,0.0,0.0,5.0,1.25,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.166667,6.210643101379005,-6.210643101379005,9,"LINESTRING (126.939635 37.484091, 126.939656 37.484119)"
13612085408_3921873642_0,13612085408_3921873642_0,2,남부순환로,residential,,4.941310332163552,20.0,3.9,topis_observed,24.36,topis_observed,24.35756818181818,26.15069696969697,24.35756818181818,weekday_08_09,3.9,5.0,20.0,440.0,312.0,0.041050903119868636,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,-4.670411268934955,4.670411268934955,1,"LINESTRING (126.938258 37.484694, 126.938287 37.484733)"
13612085408_436848363_0,13612085408_436848363_0,2,남부순환로,residential,,13.840521551496305,20.0,3.9,topis_observed,24.36,topis_observed,24.35756818181818,26.15069696969697,24.35756818181818,weekday_08_09,3.9,5.0,20.0,440.0,312.0,0.041050903119868636,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,-3.67056496732578,3.67056496732578,1,"LINESTRING (126.938366 37.48484, 126.938287 37.484733)"
13612085409_1835118496_0,13612085409_1835118496_0,2,남부순환로,residential,,14.14663982761078,20.0,3.9,topis_observed,24.36,topis_observed,24.35756818181818,26.15069696969697,24.35756818181818,weekday_08_09,3.9,5.0,20.0,440.0,312.0,0.041050903119868636,1,0.125,1,0.25,5.0,0.625,5.0,1.25,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,16.519678836515034,-16.519678836515034,10,"LINESTRING (126.937575 37.485188, 126.937495 37.485078)"
13612085409_3921873643_0,13612085409_3921873643_0,2,남부순환로,residential,,3.8603279451195758,20.0,3.9,topis_observed,24.36,topis_observed,24.35756818181818,26.15069696969697,24.35756818181818,weekday_08_09,3.9,5.0,20.0,440.0,312.0,0.041050903119868636,0,0.0,1,0.25,0.0,0.0,5.0,1.25,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.166667,6.25990077350045,-6.25990077350045,9,"LINESTRING (126.937473 37.485048, 126.937495 37.485078)"
13612085410_1835118498_0,13612085410_1835118498_0,2,남부순환로,residential,,12.977942466804596,20.0,3.9,topis_observed,24.36,topis_observed,24.35756818181818,26.15069696969697,24.35756818181818,weekday_08_09,3.9,5.0,20.0,440.0,312.0,0.041050903119868636,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,-3.7492196480079736,3.7492196480079736,1,"LINESTRING (126.936124 37.485838, 126.936055 37.485734)"
13612085410_3921880766_0,13612085410_3921880766_0,2,남부순환로,residential,,4.957708396883594,20.0,3.9,topis_observed,24.36,topis_observed,24.35756818181818,26.15069696969697,24.35756818181818,weekday_08_09,3.9,5.0,20.0,440.0,312.0,0.041050903119868636,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,-4.667950430564181,4.667950430564181,1,"LINESTRING (126.936029 37.485695, 126.936055 37.485734)"
13612085412_436867642_0,13612085412_436867642_0,2,봉천로,primary,,8.247854009635493,20.0,4.36,topis_observed,24.57,topis_observed,24.571404958677686,25.764834710743802,24.571404958677686,weekday_08_09,4.363636363636363,6.0,11.0,242.0,1962.0,0.0407000407000407,1,0.25,0,0.0,5.0,1.25,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,13.063453839269798,-13.063453839269798,10,"LINESTRING (126.93491 37.486371, 126.934828 37.486407)"
13612085413_436867642_0,13612085413_436867642_0,1,,residential,,9.335862210354138,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-3.43580729534168,3.43580729534168,1,"LINESTRING (126.934804 37.486372, 126.93491 37.486371)"
13612085413_5304600296_0,13612085413_5304600296_0,1,,residential,,20.745175490048286,20.745175490048286,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,1,0.333333,0.0,0.0,4.8203978822917755,1.6067976872979641,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,3.081575494582154,-3.081575494582154,9,"LINESTRING (126.934569 37.486374, 126.934804 37.486372)"
13612085416_436867642_0,13612085416_436867642_0,2,봉천로,primary,,42.69791918243676,42.69791918243676,4.36,topis_observed,24.57,topis_observed,24.571404958677686,25.764834710743802,24.571404958677686,weekday_08_09,4.363636363636363,6.0,11.0,242.0,1962.0,0.0407000407000407,1,0.25,1,0.25,2.3420345046025965,0.5855086261506491,2.3420345046025965,0.5855086261506491,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,19.761682145397863,-19.761682145397863,10,"LINESTRING (126.93491 37.486371, 126.935333 37.486185)"
13612085416_4651157632_0,13612085416_4651157632_0,2,봉천로,primary,,48.39508206308299,48.39508206308299,4.36,topis_observed,24.57,topis_observed,24.571404958677686,25.764834710743802,24.571404958677686,weekday_08_09,4.363636363636363,6.0,11.0,242.0,1962.0,0.0407000407000407,1,0.25,1,0.25,2.0663256623813555,0.5165814155953389,2.0663256623813555,0.5165814155953389,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,19.141921079826623,-19.141921079826623,10,"LINESTRING (126.935813 37.485974, 126.935333 37.486185)"
13612085418_1835093844_0,13612085418_1835093844_0,2,봉천로31길,residential,,9.269392559492713,20.0,1.0,road_class_default,14.0,road_class_default+school_zone_cap,,,,,,,,,80.0,0.07142857142857142,1,0.125,1,0.25,5.0,0.625,5.0,1.25,1,3.0,0.0,3.0,0.0,9.269392559492713,1.0,,,0.0,1.0,1.0,1.019,1.019,0.0,6.905724986111632,-6.905724986111632,9,"LINESTRING (126.941164 37.48363, 126.941218 37.483702)"
13612085418_3090554867_0,13612085418_3090554867_0,2,봉천로31길,residential,,4.168863896103576,20.0,1.0,road_class_default,14.0,road_class_default+school_zone_cap,,,,,,,,,80.0,0.07142857142857142,0,0.0,1,0.25,0.0,0.0,5.0,1.25,1,3.0,0.0,3.0,0.0,4.168863896103576,1.0,,,0.0,1.0,1.0,1.019,1.019,0.0,1.9135039463838848,-1.9135039463838848,8,"LINESTRING (126.941242 37.483734, 126.941218 37.483702)"
13612085419_1835093842_0,13612085419_1835093842_0,2,봉천로29길,residential,,11.051406351420926,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,1,0.125,0,0.0,5.0,0.625,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,1.3049828131296684,-1.3049828131296684,8,"LINESTRING (126.939747 37.48424, 126.939812 37.484325)"
13612085419_3090568429_0,13612085419_3090568429_0,2,봉천로29길,residential,,5.895047755229727,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-3.65078728159453,3.65078728159453,1,"LINESTRING (126.939846 37.48437, 126.939812 37.484325)"
13612085420_1843750956_0,13612085420_1843750956_0,2,봉천로27길,service,,11.204573149778335,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-3.739710380973829,3.739710380973829,1,"LINESTRING (126.93872 37.484682, 126.938787 37.484767)"
13612085420_3090568428_0,13612085420_3090568428_0,2,봉천로27길,service,,4.915548223760691,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-4.126925632777785,4.126925632777785,1,"LINESTRING (126.938817 37.484804, 126.938787 37.484767)"
13612085421_1835118496_0,13612085421_1835118496_0,2,봉천로25길,residential,,11.582749216619655,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,1,0.125,0,0.0,5.0,0.625,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,1.3320409074735706,-1.3320409074735706,8,"LINESTRING (126.937575 37.485188, 126.937647 37.485275)"
13612085421_3090568430_0,13612085421_3090568430_0,2,봉천로25길,residential,,5.278547422164855,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,3.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.166667,-3.695484127708943,3.695484127708943,1,"LINESTRING (126.93768 37.485315, 126.937647 37.485275)"
13612085422_3921873645_0,13612085422_3921873645_0,1,봉천로,residential,,6.191849587191794,20.0,4.36,topis_observed,24.57,topis_observed,24.571404958677686,25.764834710743802,24.571404958677686,weekday_08_09,4.363636363636363,6.0,11.0,242.0,348.8,0.0407000407000407,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,-3.6114138397922786,3.6114138397922786,1,"LINESTRING (126.935877 37.486066, 126.935911 37.486115)"
13612085422_4651157632_0,13612085422_4651157632_0,1,봉천로,residential,,11.601040485579002,20.0,4.36,topis_observed,24.57,topis_observed,24.571404958677686,25.764834710743802,24.571404958677686,weekday_08_09,4.363636363636363,6.0,11.0,242.0,348.8,0.0407000407000407,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,-2.998645769538004,2.998645769538004,2,"LINESTRING (126.935813 37.485974, 126.935877 37.486066)"
13612085423_436867642_0,13612085423_436867642_0,2,은천로,secondary,,26.012898572705353,26.012898572705353,2.0,topis_observed,19.39,topis_observed,19.3875,20.683480113636364,19.3875,weekday_08_09,2.0,2.0,4.0,88.0,384.0,0.05157297576070139,0,0.0,1,0.25,0.0,0.0,3.8442467193920233,0.9610616798480058,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.9489999999999998,1.0,1.019,1.9860309999999997,0.0,5.966337317649274,-5.966337317649274,9,"LINESTRING (126.93491 37.486371, 126.935204 37.48636)"
13612085424_2824732182_0,13612085424_2824732182_0,2,봉천로23길,residential,,8.439850063039,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,1,0.2,0.0,0.0,5.0,1.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,1.924056857521402,-1.924056857521402,8,"LINESTRING (126.934996 37.486546, 126.934961 37.486475)"
13612085424_436867642_0,13612085424_436867642_0,2,봉천로23길,residential,,12.415347780474233,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-3.275443084846685,3.275443084846685,2,"LINESTRING (126.93491 37.486371, 126.934961 37.486475)"
13617739688_445310303_0,13617739688_445310303_0,2,,service,,19.290329761747042,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,0.0,-3.318720650592103,3.318720650592103,1,"LINESTRING (126.951854 37.455305, 126.951948 37.455462)"
13617883875_2548591992_0,13617883875_2548591992_0,2,,service,,26.978861549499143,26.978861549499143,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,0.0,-3.049063088707657,3.049063088707657,2,"LINESTRING (126.950991 37.457244, 126.951047 37.457118, 126.951069 37.45701)"
13617883875_2548592008_0,13617883875_2548592008_0,2,,service,,12.368157532541122,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,0.0,-3.61298719471008,3.61298719471008,1,"LINESTRING (126.951089 37.4569, 126.951085 37.456929, 126.951069 37.45701)"
13623859526_2162056327_0,13623859526_2162056327_0,2,,service,,115.80641132941517,115.80641132941517,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,4,0.5,2,0.25,3.4540401987087463,0.4317550248385933,1.7270200993543732,0.21587751241929665,1,6.0,0.0,6.0,0.0,8.24328872538204,0.07118162656758038,,,0.0,1.0,1.0,1.019,1.019,0.125,5.546951031559097,-5.546951031559097,9,"LINESTRING (126.946891 37.491942, 126.946614 37.491966, 126.946419 37.491972, 126.946218 37.491962, 126.946039 37.491935, 126.945826 37.491874, 126.945619 37.491796)"
13623859529_13623859530_0,13623859529_13623859530_0,2,,service,,30.985205617279405,30.985205617279405,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,1,0.166667,2,0.333333,3.227346664571862,0.5378921865441985,6.454693329143724,1.0757811457417323,0,7.0,0.0,6.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,6.901867337504766,-6.901867337504766,9,"LINESTRING (126.94654 37.490093, 126.946614 37.490366)"
13623859529_2162056277_0,13623859529_2162056277_0,2,구암5길,service,,129.15774466686307,129.15774466686307,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,2,0.333333,9,1.5,1.548494056750995,0.25808208470948973,6.9682232553794785,1.1613705425632463,1,7.0,0.0,6.0,0.0,122.3986507154416,0.9476679159360113,,,0.0,1.0,1.0,1.019,1.019,0.0,7.898215102868805,-7.898215102868805,9,"LINESTRING (126.947958 37.489803, 126.94654 37.490093)"
13623859529_2824737423_0,13623859529_2824737423_0,2,양녕로16길|구암5길,service,,95.74708210022968,95.74708210022968,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,4,0.666667,5,0.833333,4.177673002935726,0.6962791819620379,5.222091253669657,0.8703481941388593,1,10.0,0.0,6.0,0.0,57.92033291051999,0.6049305278033225,,,0.0,1.0,1.0,1.019,1.019,0.0,8.300237430912249,-8.300237430912249,9,"LINESTRING (126.945747 37.489682, 126.945896 37.489747, 126.945956 37.489803, 126.945994 37.489904, 126.946045 37.490002, 126.94611 37.490077, 126.946167 37.490101, 126.946256 37.490117, 126.946364 37.490114, 126.946472 37.490105, 126.94654 37.490093)"
13625785097_13625789304_0,13625785097_13625789304_0,2,,service,,15.069253489319038,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,6.0,0.0,6.0,0.0,0.0,0.0,,,0.0,1.0,1.0,1.019,1.019,0.0,-3.5565587896170667,3.5565587896170667,1,"LINESTRING (126.946108 37.492179, 126.946096 37.492212, 126.94607 37.492236, 126.946033 37.492251, 126.945995 37.492272)"
